date,HORA,SBJ,CDM,STA,VMT,CRS,SJL,SMP,CRB,PPD
16/1/2022,3:00:00,8.21,6.19,12.00,25.95,,19.81,8.12,,
16/1/2022,4:00:00,10.03,7.91,12.78,29.66,,18.89,8.97,,
16/1/2022,5:00:00,11.44,8.31,15.38,30.96,,20.96,10.44,,
16/1/2022,6:00:00,10.39,8.93,14.88,32.25,,15.95,10.53,,
16/1/2022,7:00:00,10.28,7.56,18.00,49.65,,24.28,13.09,,
16/1/2022,8:00:00,14.25,8.45,19.96,38.30,,32.82,13.77,,
16/1/2022,9:00:00,13.48,8.17,18.31,24.22,,28.49,11.62,,
16/1/2022,10:00:00,13.67,7.22,23.20,23.76,,26.20,11.26,,
16/1/2022,11:00:00,12.10,6.74,19.42,24.58,,30.30,11.61,,
16/1/2022,12:00:00,11.29,7.60,16.22,27.38,,21.69,11.96,,
16/1/2022,13:00:00,12.68,8.79,15.83,29.58,,18.90,10.66,,
16/1/2022,14:00:00,10.77,7.70,11.89,21.19,,16.86,10.04,,
16/1/2022,15:00:00,12.51,8.13,11.03,14.84,,12.35,9.49,,
16/1/2022,16:00:00,11.74,8.77,10.37,16.40,,13.34,9.42,,
16/1/2022,17:00:00,11.69,8.13,11.26,14.30,,12.71,10.35,,
16/1/2022,18:00:00,12.84,7.22,13.71,17.82,,12.68,10.54,,
16/1/2022,19:00:00,10.48,6.69,14.08,15.98,,13.39,11.49,,
16/1/2022,20:00:00,10.51,7.53,13.51,17.84,,11.91,12.87,,
16/1/2022,21:00:00,10.54,09.01,17.40,16.35,,16.23,11.65,,
16/1/2022,22:00:00,10.57,8.51,20.45,19.85,,21.78,11.37,,
16/1/2022,23:00:00,9.73,08.09,15.13,16.18,,17.34,10.02,,
17/1/2022,0:00:00,8.79,6.34,14.13,15.03,,14.73,8.77,,
17/1/2022,1:00:00,8.80,6.42,13.38,13.88,,15.59,7.59,,
17/1/2022,2:00:00,9.44,7.78,12.34,16.81,,16.27,8.14,,
17/1/2022,3:00:00,10.10,8.40,13.84,19.88,,25.58,9.29,,
17/1/2022,4:00:00,10.55,8.15,18.08,23.53,,22.80,09.09,,
17/1/2022,5:00:00,11.16,9.70,18.38,24.42,,28.80,10.40,,
17/1/2022,6:00:00,11.82,9.86,,27.27,,36.80,12.19,,
17/1/2022,7:00:00,13.02,8.62,,26.00,,40.01,11.93,,
17/1/2022,8:00:00,11.69,9.98,,39.67,,46.42,12.34,,
17/1/2022,9:00:00,13.73,9.54,,39.01,,42.27,12.57,,
17/1/2022,10:00:00,13.12,7.89,,30.23,,28.21,11.01,,
17/1/2022,11:00:00,12.86,7.65,,22.58,,25.10,10.71,,
17/1/2022,12:00:00,12.11,7.30,,19.77,,23.95,10.61,,
17/1/2022,13:00:00,12.56,6.42,,22.59,,22.79,10.17,,
17/1/2022,14:00:00,11.95,7.66,,26.14,,19.35,11.65,,
17/1/2022,15:00:00,12.99,7.98,,25.78,,19.58,11.12,,
17/1/2022,16:00:00,12.66,8.23,,27.68,,21.25,11.80,,
17/1/2022,17:00:00,12.10,9.65,,28.68,,19.44,12.05,,
17/1/2022,18:00:00,12.89,11.01,,23.94,,18.58,14.81,,
17/1/2022,19:00:00,13.38,11.77,,19.20,,19.32,14.68,,
17/1/2022,20:00:00,13.51,11.14,,24.58,,20.55,15.97,,
17/1/2022,21:00:00,16.74,11.47,,33.53,,20.95,15.54,,
17/1/2022,22:00:00,14.90,11.60,,43.04,,24.84,17.24,,
17/1/2022,23:00:00,15.37,11.38,,36.42,,25.50,16.96,,
18/1/2022,0:00:00,10.51,8.45,,41.36,,24.81,10.13,,
18/1/2022,1:00:00,8.27,7.37,,23.83,,18.34,8.43,,
18/1/2022,2:00:00,9.28,8.54,,30.02,,13.07,8.90,,
18/1/2022,3:00:00,09.03,8.91,,33.79,,15.79,9.83,,
18/1/2022,4:00:00,10.06,7.94,,17.24,,26.01,11.69,,
18/1/2022,5:00:00,10.24,8.26,,18.35,,27.98,10.50,,
18/1/2022,6:00:00,11.04,8.63,,21.13,,26.21,12.48,,
18/1/2022,7:00:00,11.18,8.83,,28.99,,31.38,16.49,,
18/1/2022,8:00:00,11.38,12.07,,39.32,,38.34,26.67,,
18/1/2022,9:00:00,15.27,20.48,,37.96,,42.81,44.03,,
18/1/2022,10:00:00,13.95,15.23,,24.25,,31.06,26.25,,
18/1/2022,11:00:00,14.62,16.79,,26.41,,30.11,20.68,,
18/1/2022,12:00:00,22.61,12.91,,25.68,,28.26,15.47,,
18/1/2022,13:00:00,12.34,10.40,,22.16,,23.18,15.93,,
18/1/2022,14:00:00,13.52,7.99,,18.04,,22.30,15.11,,
18/1/2022,15:00:00,11.54,8.79,,16.55,,19.40,13.80,,
18/1/2022,16:00:00,10.98,9.19,,15.06,,21.63,15.05,,
18/1/2022,17:00:00,12.01,8.35,,19.45,,18.94,17.29,,
18/1/2022,18:00:00,12.59,9.16,,25.36,,18.52,14.82,,
18/1/2022,19:00:00,13.63,9.92,,27.77,,15.63,14.73,,
18/1/2022,20:00:00,12.76,11.18,,21.71,,19.18,18.51,,
18/1/2022,21:00:00,14.97,10.70,,37.17,,22.63,15.41,,
18/1/2022,22:00:00,11.85,9.87,,41.66,,24.85,12.32,,
18/1/2022,23:00:00,10.28,8.65,,37.34,,25.59,10.99,,
19/1/2022,0:00:00,9.91,7.92,,27.95,,27.33,11.53,,
19/1/2022,1:00:00,9.76,7.89,,26.53,,33.36,10.00,,
19/1/2022,2:00:00,10.13,7.55,,26.60,,35.06,10.70,,
19/1/2022,3:00:00,10.02,7.67,,23.61,,32.89,12.77,,
19/1/2022,4:00:00,11.28,7.29,,19.71,,27.67,10.39,,
19/1/2022,5:00:00,9.17,8.29,,27.30,,28.01,11.41,,
19/1/2022,6:00:00,8.66,7.24,,25.90,,30.64,11.79,,
19/1/2022,7:00:00,9.37,7.50,,29.24,,35.80,11.24,,
19/1/2022,8:00:00,11.08,8.10,,31.67,,44.63,14.71,,
19/1/2022,9:00:00,18.74,10.23,,34.52,,36.67,19.19,,
19/1/2022,10:00:00,15.72,10.67,,37.99,,36.93,18.67,,
19/1/2022,11:00:00,15.14,9.92,,28.46,,25.65,14.79,,
19/1/2022,12:00:00,15.30,09.09,,18.93,,20.96,14.06,,
19/1/2022,13:00:00,13.32,8.26,,17.03,,17.77,11.92,,
19/1/2022,14:00:00,15.24,6.63,,20.17,,14.52,10.42,,
19/1/2022,15:00:00,18.73,7.14,,13.31,,13.07,10.75,,
19/1/2022,16:00:00,13.51,7.93,,11.58,,14.32,11.11,,
19/1/2022,17:00:00,13.01,9.12,,13.73,,14.38,10.57,,
19/1/2022,18:00:00,12.38,8.98,,12.70,,16.13,12.75,,
19/1/2022,19:00:00,15.24,8.84,,22.81,,16.70,15.41,,
19/1/2022,20:00:00,18.22,9.94,,29.72,,19.60,14.07,,
19/1/2022,21:00:00,16.90,10.20,,40.48,,24.09,12.90,,
19/1/2022,22:00:00,12.33,8.99,,30.39,,22.20,11.10,,
19/1/2022,23:00:00,13.18,8.57,,23.11,,17.66,11.11,,
20/1/2022,0:00:00,13.48,09.05,,27.14,,22.98,10.98,,
20/1/2022,1:00:00,13.15,8.76,,24.47,,31.84,10.39,,
20/1/2022,2:00:00,15.46,12.19,,32.00,,27.32,10.84,,
20/1/2022,3:00:00,22.60,17.55,,40.06,,28.05,16.92,,
20/1/2022,4:00:00,24.94,12.66,,34.74,,32.68,15.55,,
20/1/2022,5:00:00,19.77,15.40,,31.15,,38.43,16.15,,
20/1/2022,6:00:00,20.73,16.95,,36.95,,44.33,19.94,,
20/1/2022,7:00:00,19.41,16.79,,39.03,,46.57,21.74,,
20/1/2022,8:00:00,16.34,15.49,,41.12,,49.25,21.86,,
20/1/2022,9:00:00,14.87,18.15,,36.93,,54.70,30.75,,
20/1/2022,10:00:00,20.57,18.40,,35.45,,51.16,33.48,,
20/1/2022,11:00:00,13.94,12.76,,29.88,,57.31,24.67,,
20/1/2022,12:00:00,14.45,10.67,,23.79,,41.01,20.77,,
20/1/2022,13:00:00,12.76,9.62,,23.85,,20.95,14.60,,
20/1/2022,14:00:00,11.47,08.08,,21.94,,17.71,11.95,,
20/1/2022,15:00:00,10.57,7.83,,17.77,,16.46,10.40,,
20/1/2022,16:00:00,10.26,7.82,,12.83,,15.78,10.76,,
20/1/2022,17:00:00,10.39,7.73,,11.39,,15.62,10.78,,
20/1/2022,18:00:00,12.12,09.01,,16.51,,15.92,11.69,,
20/1/2022,19:00:00,11.98,8.67,,18.64,,16.29,12.83,,
20/1/2022,20:00:00,12.85,7.16,,15.11,,15.14,9.78,,
20/1/2022,21:00:00,10.97,8.21,,13.76,,14.33,10.76,,
20/1/2022,22:00:00,10.27,7.31,,18.73,,19.46,10.34,,
20/1/2022,23:00:00,10.01,6.76,,16.49,,18.06,9.21,,
21/1/2022,0:00:00,8.76,5.81,,13.05,,17.93,7.67,,
21/1/2022,1:00:00,9.17,6.95,,20.30,,19.00,07.06,,
21/1/2022,2:00:00,9.45,6.23,,25.69,,24.11,7.50,,
21/1/2022,3:00:00,9.50,6.41,,23.75,,29.75,8.43,,
21/1/2022,4:00:00,9.65,6.68,,21.82,,33.58,7.83,,
21/1/2022,5:00:00,8.47,6.82,,22.19,,21.72,07.02,,
21/1/2022,6:00:00,8.25,6.62,,23.59,,24.00,8.63,,
21/1/2022,7:00:00,09.06,6.35,,32.45,,27.79,11.81,,
21/1/2022,8:00:00,8.39,12.75,,30.80,,31.30,22.02,,
21/1/2022,9:00:00,14.98,18.24,,32.62,,41.34,41.11,,
21/1/2022,10:00:00,16.12,17.26,,27.48,,45.76,29.54,,
21/1/2022,11:00:00,18.15,13.17,,29.59,,45.00,31.53,,
21/1/2022,12:00:00,15.83,12.30,,30.76,,39.86,30.23,,
21/1/2022,13:00:00,16.19,11.61,,25.02,,34.47,27.35,,
21/1/2022,14:00:00,14.21,11.78,,19.12,,28.88,23.90,,
21/1/2022,15:00:00,13.54,7.74,,20.32,,24.05,20.62,,
21/1/2022,16:00:00,11.05,8.77,,19.23,,19.53,17.33,,
21/1/2022,17:00:00,12.16,9.53,,25.78,,14.13,13.66,,
21/1/2022,18:00:00,11.09,9.82,,25.30,,16.22,14.33,,
21/1/2022,19:00:00,12.07,9.60,,19.28,,19.20,16.77,,
21/1/2022,20:00:00,12.41,9.32,,25.27,,19.13,11.61,,
21/1/2022,21:00:00,11.81,10.04,,25.45,,17.83,11.95,,
21/1/2022,22:00:00,12.93,10.54,,26.41,,27.71,12.25,,
21/1/2022,23:00:00,12.79,8.71,,27.37,,28.55,12.47,,
22/1/2022,0:00:00,12.85,7.10,,23.54,,20.20,08.06,,
22/1/2022,1:00:00,14.11,9.99,,27.43,,23.16,10.29,,
22/1/2022,2:00:00,16.61,13.93,,34.37,,28.56,12.48,,
22/1/2022,3:00:00,24.67,,,24.22,,23.65,20.72,,
22/1/2022,4:00:00,18.59,,,36.96,,37.13,21.46,,
22/1/2022,5:00:00,17.65,,,27.37,,42.90,20.13,,
22/1/2022,6:00:00,14.85,,,31.88,,49.23,20.96,,
22/1/2022,7:00:00,14.30,,,40.34,,51.53,24.12,,
22/1/2022,8:00:00,15.87,,,49.49,,51.09,33.73,,
22/1/2022,9:00:00,21.24,,,42.22,,67.54,50.14,,
22/1/2022,10:00:00,22.13,,,33.19,,72.97,51.75,,
22/1/2022,11:00:00,39.37,,,33.94,,47.59,44.79,,
22/1/2022,12:00:00,34.99,,40.37,42.69,,37.95,40.16,,
22/1/2022,13:00:00,23.02,,33.63,42.84,,38.66,28.32,,
22/1/2022,14:00:00,17.04,,24.43,26.78,,26.69,21.45,,
22/1/2022,15:00:00,11.38,,15.49,19.19,,20.65,12.21,,
22/1/2022,16:00:00,12.18,,12.62,17.53,,18.05,11.04,,
22/1/2022,17:00:00,11.55,,10.91,15.32,,14.79,12.11,,
22/1/2022,18:00:00,12.88,,12.86,19.15,,14.55,11.89,,
22/1/2022,19:00:00,12.86,,14.49,22.98,,15.19,13.44,,
22/1/2022,20:00:00,8.23,,14.18,17.75,,15.65,12.44,,
22/1/2022,21:00:00,8.99,,16.60,20.20,,13.30,8.91,,
22/1/2022,22:00:00,9.92,,16.25,19.84,,15.47,8.29,,
22/1/2022,23:00:00,11.43,,15.58,22.79,,22.08,8.62,,
23/1/2022,0:00:00,11.38,,16.62,30.93,,28.99,8.66,,
23/1/2022,1:00:00,8.00,,17.57,27.64,,39.69,6.48,,
23/1/2022,2:00:00,6.92,,17.74,30.65,,28.76,6.14,,
23/1/2022,3:00:00,6.95,,20.85,34.18,,31.25,6.65,,
23/1/2022,4:00:00,7.25,,23.01,35.99,,26.70,08.03,,
23/1/2022,5:00:00,7.85,,26.45,43.23,,31.44,13.01,,
23/1/2022,6:00:00,7.77,,30.04,51.94,,29.77,15.53,,
23/1/2022,7:00:00,8.85,,25.86,95.37,,30.80,43.47,,
23/1/2022,8:00:00,11.91,,42.56,59.97,,43.85,66.75,,
23/1/2022,9:00:00,17.79,,38.96,32.38,,55.24,24.66,,
23/1/2022,10:00:00,16.45,,32.97,32.09,,41.23,22.10,,
23/1/2022,11:00:00,14.30,,24.84,32.30,,36.04,22.01,,
23/1/2022,12:00:00,14.99,,18.95,21.88,,25.60,23.46,,
23/1/2022,13:00:00,17.83,,16.59,20.39,,20.79,17.60,,
23/1/2022,14:00:00,15.50,,15.90,20.55,,16.90,13.66,,
23/1/2022,15:00:00,13.28,,14.15,20.98,,15.46,13.06,,
23/1/2022,16:00:00,13.02,,12.83,,,14.53,11.94,,
23/1/2022,17:00:00,11.57,,12.02,,,13.66,11.41,,
23/1/2022,18:00:00,12.46,,12.95,,,13.98,10.89,,
23/1/2022,19:00:00,11.34,,12.38,,,14.22,11.59,,
23/1/2022,20:00:00,10.93,,11.91,,,15.66,13.06,,
23/1/2022,21:00:00,12.73,,18.19,,,16.73,14.47,,
23/1/2022,22:00:00,12.91,,22.67,,,21.32,13.00,,
23/1/2022,23:00:00,15.84,,23.19,,,26.79,12.07,,
24/1/2022,0:00:00,11.60,,26.21,,,22.89,9.79,,
24/1/2022,1:00:00,11.63,,20.47,,,29.48,9.56,,
24/1/2022,2:00:00,09.01,,20.95,,,21.95,11.07,,
24/1/2022,3:00:00,8.57,,14.23,,,38.37,10.49,,
24/1/2022,4:00:00,9.14,,15.53,,,25.93,12.97,,
24/1/2022,5:00:00,9.73,,16.16,,,28.87,10.57,,
24/1/2022,6:00:00,9.82,,19.29,,,29.75,11.89,,
24/1/2022,7:00:00,11.12,,23.39,,,40.95,17.26,,
24/1/2022,8:00:00,13.22,,29.60,,,59.37,38.14,,
24/1/2022,9:00:00,14.20,17.12,28.75,,,53.00,27.63,,
24/1/2022,10:00:00,21.12,23.28,32.81,,,58.96,39.24,,
24/1/2022,11:00:00,32.30,32.06,35.81,,,47.13,59.40,,
24/1/2022,12:00:00,24.00,30.26,34.50,,,33.70,37.17,,
24/1/2022,13:00:00,22.29,20.50,30.53,,,33.93,23.43,,
24/1/2022,14:00:00,16.45,14.28,23.50,,,34.29,19.93,,
24/1/2022,15:00:00,14.17,25.03,17.64,,,27.60,18.69,,
24/1/2022,16:00:00,11.98,7.66,16.87,22.32,,22.55,13.40,,
24/1/2022,17:00:00,12.28,08.04,15.83,23.62,,19.02,12.66,,
24/1/2022,18:00:00,12.38,8.24,14.34,29.26,,19.75,13.48,,
24/1/2022,19:00:00,12.91,9.20,14.80,33.41,,20.74,14.43,,
24/1/2022,20:00:00,14.38,9.75,23.19,49.82,,21.73,14.98,,
24/1/2022,21:00:00,14.94,10.99,27.42,45.47,,26.09,13.18,,
24/1/2022,22:00:00,12.24,8.46,25.21,34.10,,31.42,11.47,,
24/1/2022,23:00:00,16.30,8.47,23.71,38.25,,36.27,11.36,,
25/1/2022,0:00:00,10.87,8.23,20.40,40.15,,40.42,9.99,,
25/1/2022,1:00:00,12.71,8.71,22.52,47.10,,45.75,12.94,,
25/1/2022,2:00:00,15.04,10.80,28.59,47.32,,45.83,14.20,,
25/1/2022,3:00:00,11.65,7.97,45.70,31.93,,31.67,14.03,,
25/1/2022,4:00:00,9.59,07.05,22.14,15.62,,32.57,9.80,,
25/1/2022,5:00:00,11.10,9.84,20.41,16.41,,23.26,12.31,,
25/1/2022,6:00:00,11.11,10.36,19.78,26.72,,25.55,12.75,,
25/1/2022,7:00:00,11.21,10.47,26.56,50.98,,34.82,18.82,,
25/1/2022,8:00:00,13.50,13.97,42.08,45.53,,52.48,23.43,,
25/1/2022,9:00:00,16.07,20.13,80.60,40.35,,76.18,45.88,,
25/1/2022,10:00:00,14.15,13.38,41.18,37.59,,43.31,31.28,,
25/1/2022,11:00:00,15.08,12.86,33.32,24.37,,34.32,29.01,,
25/1/2022,12:00:00,14.63,11.15,23.50,27.78,,34.28,25.02,,
25/1/2022,13:00:00,12.50,7.70,17.56,19.98,,32.58,23.74,,
25/1/2022,14:00:00,12.20,7.86,12.30,20.47,,26.85,17.48,,
25/1/2022,15:00:00,12.82,8.78,9.95,18.72,,19.22,15.51,,
25/1/2022,16:00:00,12.73,7.69,11.50,23.76,,15.48,14.25,,
25/1/2022,17:00:00,13.10,8.71,12.39,17.43,,15.57,13.15,,
25/1/2022,18:00:00,14.49,8.51,14.42,15.69,,15.74,13.12,,
25/1/2022,19:00:00,14.18,9.58,16.24,22.71,,17.51,13.35,,
25/1/2022,20:00:00,12.40,8.68,16.56,24.16,,16.27,17.30,,
25/1/2022,21:00:00,11.30,7.99,17.81,21.39,,14.81,13.69,,
25/1/2022,22:00:00,10.35,7.19,12.68,23.07,,13.49,11.08,,
25/1/2022,23:00:00,10.84,6.74,12.08,21.65,,11.96,10.46,,
26/1/2022,0:00:00,10.63,6.11,12.43,23.34,,10.96,8.79,,
26/1/2022,1:00:00,12.43,6.50,14.89,21.26,,21.03,8.78,,
26/1/2022,2:00:00,9.41,6.93,16.26,19.66,,16.19,8.42,,
26/1/2022,3:00:00,9.43,07.02,15.71,19.64,,28.53,11.17,,
26/1/2022,4:00:00,09.01,07.08,13.49,21.82,,36.29,9.49,,
26/1/2022,5:00:00,09.06,07.09,12.62,25.70,,24.02,9.73,,
26/1/2022,6:00:00,9.57,7.44,16.32,25.48,,39.42,10.57,,
26/1/2022,7:00:00,12.21,8.43,21.54,33.60,,42.39,12.37,,
26/1/2022,8:00:00,15.27,10.70,26.95,49.75,,40.77,15.63,,
26/1/2022,9:00:00,18.23,13.09,31.74,56.92,,52.91,20.61,,
26/1/2022,10:00:00,17.76,13.25,24.11,55.28,,39.76,20.86,,
26/1/2022,11:00:00,16.73,12.68,18.07,51.66,,25.04,23.59,,
26/1/2022,12:00:00,18.31,15.03,15.02,76.76,,19.79,23.45,,
26/1/2022,13:00:00,18.37,14.49,15.52,27.75,,20.33,24.93,,
26/1/2022,14:00:00,15.81,9.15,16.07,35.92,,17.59,14.67,,
26/1/2022,15:00:00,12.53,08.05,12.27,19.21,,16.20,10.73,,
26/1/2022,16:00:00,11.80,8.56,11.24,14.82,,16.72,14.19,,
26/1/2022,17:00:00,15.99,09.04,18.22,19.59,,17.23,13.09,,
26/1/2022,18:00:00,17.07,8.81,19.49,22.01,,19.94,13.14,,
26/1/2022,19:00:00,18.35,8.72,23.66,28.18,,22.02,16.46,,
26/1/2022,20:00:00,19.66,10.57,21.52,26.22,,25.69,19.74,,
26/1/2022,21:00:00,21.22,10.71,20.61,42.35,,26.76,15.31,,
26/1/2022,22:00:00,19.59,10.70,24.52,43.27,,32.61,13.88,,
26/1/2022,23:00:00,13.57,8.42,23.74,40.51,,32.59,11.41,,
27/1/2022,0:00:00,13.89,7.78,19.67,33.48,,23.47,11.19,,
27/1/2022,1:00:00,13.76,8.70,22.98,49.52,,32.29,10.84,,
27/1/2022,2:00:00,12.76,8.99,20.16,25.05,,33.77,11.44,,
27/1/2022,3:00:00,12.11,09.01,20.36,22.87,,50.34,12.04,,
27/1/2022,4:00:00,11.95,9.16,21.48,34.42,,31.15,11.83,,
27/1/2022,5:00:00,12.18,9.41,22.29,43.99,,29.67,11.60,,
27/1/2022,6:00:00,12.10,11.24,19.62,65.92,,29.01,13.35,,
27/1/2022,7:00:00,12.97,12.40,25.42,,,37.50,19.36,,
27/1/2022,8:00:00,17.01,13.36,36.89,,,42.78,26.63,,
27/1/2022,9:00:00,22.37,14.18,43.03,,,59.47,20.69,,
27/1/2022,10:00:00,26.15,11.87,23.17,,,30.36,17.51,,
27/1/2022,11:00:00,23.21,10.06,21.64,,,22.61,14.33,,
27/1/2022,12:00:00,18.13,8.41,17.55,,,21.49,12.95,,
27/1/2022,13:00:00,13.79,9.98,14.98,,,19.51,13.37,,
27/1/2022,14:00:00,14.58,9.49,13.88,,,19.62,13.31,,
27/1/2022,15:00:00,13.95,8.86,14.61,,,16.49,14.47,,
27/1/2022,16:00:00,14.28,8.81,15.81,,,16.45,13.74,,
27/1/2022,17:00:00,16.37,09.02,16.81,,,17.55,14.72,,
27/1/2022,18:00:00,15.72,9.54,18.61,,,19.73,15.69,,
27/1/2022,19:00:00,13.81,10.41,17.21,24.47,,18.56,16.86,,
27/1/2022,20:00:00,15.04,9.85,18.52,34.45,,19.75,15.31,,
27/1/2022,21:00:00,16.26,9.94,20.16,52.30,,26.68,13.96,,
27/1/2022,22:00:00,17.34,9.75,23.43,42.97,,31.00,14.13,,
27/1/2022,23:00:00,15.23,8.31,20.17,35.50,,31.26,11.52,,
28/1/2022,0:00:00,16.65,7.14,18.39,33.00,,24.46,10.69,,
28/1/2022,1:00:00,10.17,6.89,24.94,25.00,,24.62,10.59,,
28/1/2022,2:00:00,9.39,6.47,14.60,15.11,,19.28,10.47,,
28/1/2022,3:00:00,9.72,6.34,11.35,17.53,,15.08,9.29,,
28/1/2022,4:00:00,9.35,6.39,11.22,15.25,,15.63,9.80,,
28/1/2022,5:00:00,8.95,06.07,11.45,22.36,,17.27,11.47,,
28/1/2022,6:00:00,09.07,6.37,12.12,20.69,,17.16,9.52,,
28/1/2022,7:00:00,10.35,7.15,13.79,24.41,,22.29,12.06,,
28/1/2022,8:00:00,13.27,8.83,19.52,34.02,,29.64,14.60,,
28/1/2022,9:00:00,18.36,9.80,26.30,43.07,,38.73,15.06,,
28/1/2022,10:00:00,23.85,9.90,28.59,45.37,,35.01,16.33,,
28/1/2022,11:00:00,17.39,8.40,24.19,39.26,,30.27,12.80,,
28/1/2022,12:00:00,18.14,7.57,19.01,38.46,,22.28,11.20,,
28/1/2022,13:00:00,12.27,6.61,13.55,21.88,,18.07,11.29,,
28/1/2022,14:00:00,10.98,06.05,12.02,21.43,,15.38,9.49,,
28/1/2022,15:00:00,10.68,6.27,9.45,16.69,,14.87,10.24,,
28/1/2022,16:00:00,12.62,7.46,10.61,14.21,,16.13,11.37,,
28/1/2022,17:00:00,11.86,08.03,11.94,22.54,,13.95,12.07,,
28/1/2022,18:00:00,14.99,08.05,15.79,28.65,,13.55,12.55,,
28/1/2022,19:00:00,14.24,7.00,18.27,31.64,,15.91,13.02,,
28/1/2022,20:00:00,11.46,7.69,17.24,25.78,,17.08,10.72,,
28/1/2022,21:00:00,11.76,08.01,17.41,22.78,,18.26,11.23,,
28/1/2022,22:00:00,11.11,7.59,17.51,25.63,,18.79,12.16,,
28/1/2022,23:00:00,12.72,8.52,16.99,35.68,,23.21,10.81,,
29/1/2022,0:00:00,12.31,7.10,21.66,38.49,,23.78,10.23,,
29/1/2022,1:00:00,13.10,7.24,19.12,32.76,,23.64,9.75,,
29/1/2022,2:00:00,12.80,7.38,17.89,32.24,,26.29,10.48,,
29/1/2022,3:00:00,9.79,5.63,16.10,33.57,,29.35,8.30,,
29/1/2022,4:00:00,9.61,5.53,14.31,36.26,,30.54,08.04,,
29/1/2022,5:00:00,10.31,6.33,17.95,32.55,,27.63,7.47,,
29/1/2022,6:00:00,8.86,5.25,17.21,34.34,,33.09,8.54,,
29/1/2022,7:00:00,9.78,6.84,20.13,27.28,,33.63,11.66,,
29/1/2022,8:00:00,10.64,07.06,24.20,38.82,,47.75,12.48,,
29/1/2022,9:00:00,11.20,7.75,22.64,40.82,,41.14,13.37,,
29/1/2022,10:00:00,16.98,9.34,25.59,54.41,,37.99,19.07,,
29/1/2022,11:00:00,19.51,8.32,29.09,47.23,,35.87,21.91,,
29/1/2022,12:00:00,13.30,7.82,25.66,41.43,,32.74,20.69,,
29/1/2022,13:00:00,12.89,5.90,20.21,34.96,,28.08,12.88,,
29/1/2022,14:00:00,12.45,4.45,13.38,27.23,,15.74,9.97,,
29/1/2022,15:00:00,10.16,4.37,11.73,23.48,,14.56,10.71,,
29/1/2022,16:00:00,11.18,4.84,10.71,20.82,,13.31,9.18,,
29/1/2022,17:00:00,9.69,06.07,8.91,15.73,,13.63,9.93,,
29/1/2022,18:00:00,10.35,5.73,9.85,16.58,,14.91,12.77,,
29/1/2022,19:00:00,13.62,5.71,16.15,20.94,,13.11,15.13,,
29/1/2022,20:00:00,14.77,6.82,16.79,26.14,,14.62,12.75,,
29/1/2022,21:00:00,15.02,6.23,23.43,32.14,,19.42,10.37,,
29/1/2022,22:00:00,16.12,6.54,22.15,31.00,,19.36,10.48,,
29/1/2022,23:00:00,13.10,5.71,15.94,37.86,,18.37,12.59,,
30/1/2022,0:00:00,13.62,6.41,15.46,26.65,,16.07,10.98,,
30/1/2022,1:00:00,11.92,07.03,15.91,18.14,,12.94,11.15,,
30/1/2022,2:00:00,9.51,5.40,15.52,11.26,,12.72,7.99,,
30/1/2022,3:00:00,7.20,4.52,13.52,21.26,,12.74,5.62,,
30/1/2022,4:00:00,7.60,4.49,9.81,21.54,,18.30,5.86,,
30/1/2022,5:00:00,8.31,05.08,9.60,18.71,,20.20,7.16,,
30/1/2022,6:00:00,9.11,5.81,12.46,19.90,,23.15,8.89,,
30/1/2022,7:00:00,10.99,6.48,14.86,39.23,,26.61,11.08,,
30/1/2022,8:00:00,12.99,7.11,19.89,46.49,,30.81,12.62,,
30/1/2022,9:00:00,13.14,6.70,19.44,44.18,,32.36,14.95,,
30/1/2022,10:00:00,12.98,08.03,14.46,41.91,,21.90,16.22,,
30/1/2022,11:00:00,15.40,09.08,13.93,40.45,,16.11,17.93,,
30/1/2022,12:00:00,18.25,12.65,13.98,38.70,,15.83,19.88,,
30/1/2022,13:00:00,16.98,11.05,14.92,34.54,,15.08,19.97,,
30/1/2022,14:00:00,20.46,10.88,13.65,31.52,,16.37,16.81,,
30/1/2022,15:00:00,22.56,11.27,13.48,35.56,,13.61,18.04,,
30/1/2022,16:00:00,25.53,13.37,18.35,37.42,,13.45,18.73,,
30/1/2022,17:00:00,19.02,11.08,15.71,43.74,,17.43,20.07,,
30/1/2022,18:00:00,12.36,7.43,19.30,36.47,,28.93,15.32,,
30/1/2022,19:00:00,13.43,7.31,21.20,47.62,,26.79,18.59,,
30/1/2022,20:00:00,17.20,8.48,23.48,47.94,,30.46,12.40,,
30/1/2022,21:00:00,15.82,10.34,24.64,50.71,,32.02,16.90,,
30/1/2022,22:00:00,19.61,10.66,20.95,55.59,,31.54,14.18,,
30/1/2022,23:00:00,19.14,8.91,32.68,42.83,,26.17,15.47,,
31/1/2022,0:00:00,18.52,9.43,40.75,44.30,,29.67,13.32,,
31/1/2022,1:00:00,17.78,10.27,36.94,41.87,,31.79,14.14,,
31/1/2022,2:00:00,16.46,8.89,28.13,26.34,,24.27,12.68,,
31/1/2022,3:00:00,16.57,8.26,31.82,22.73,,32.68,12.27,,
31/1/2022,4:00:00,14.20,7.54,30.96,25.43,,25.07,11.19,,
31/1/2022,5:00:00,13.08,7.26,32.48,28.32,,37.09,10.84,,
31/1/2022,6:00:00,13.89,8.16,41.14,33.54,,38.47,13.75,,
31/1/2022,7:00:00,15.33,8.26,65.02,43.18,,44.52,16.44,,
